User ID,Timestamp,Channel,Campaign,Conversion
37813,2025-02-11 11:58:21,Search Ads,Winter Sale,Yes
47709,2025-02-10 06:10:58,Direct Traffic,-,No
91950,2025-02-10 18:15:02,Referral,Winter Sale,No
62264,2025-02-11 11:13:09,Display Ads,Brand Awareness,No
10172,2025-02-11 18:20:42,Referral,Winter Sale,Yes
57793,2025-02-11 15:17:17,Display Ads,-,Yes
35705,2025-02-11 03:45:29,Display Ads,Discount Offer,No
81888,2025-02-10 23:36:50,Social Media,Retargeting,No
61146,2025-02-11 06:13:18,Search Ads,New Product Launch,Yes
88868,2025-02-11 06:56:27,Email,Winter Sale,Yes
90435,2025-02-11 20:01:55,Search Ads,-,No
37270,2025-02-11 16:33:56,Email,Brand Awareness,Yes
60484,2025-02-10 12:28:13,Referral,Discount Offer,No
41463,2025-02-11 11:32:48,Search Ads,Winter Sale,Yes
52689,2025-02-10 14:30:35,Search Ads,Discount Offer,Yes
60590,2025-02-10 17:49:51,Social Media,Discount Offer,Yes
61331,2025-02-11 20:15:40,Social Media,Brand Awareness,Yes
15052,2025-02-11 11:18:59,Email,Winter Sale,Yes
37270,2025-02-11 17:49:50,Direct Traffic,-,Yes
99697,2025-02-10 00:37:13,Referral,Retargeting,No
10925,2025-02-11 15:42:44,Referral,Winter Sale,No
89500,2025-02-11 01:15:43,Social Media,New Product Launch,No
99597,2025-02-10 18:33:29,Display Ads,Retargeting,Yes
60660,2025-02-10 01:25:12,Social Media,New Product Launch,Yes
57949,2025-02-11 08:42:52,Email,Brand Awareness,No
11611,2025-02-10 22:09:08,Referral,Brand Awareness,Yes
59840,2025-02-10 12:33:25,Referral,Brand Awareness,No
83947,2025-02-11 09:06:36,Direct Traffic,-,Yes
33497,2025-02-10 01:11:35,Direct Traffic,-,No
47740,2025-02-11 18:27:07,Referral,-,Yes
10690,2025-02-10 02:17:10,Display Ads,-,Yes
66748,2025-02-10 23:56:33,Display Ads,Brand Awareness,No
69192,2025-02-10 07:41:08,Referral,-,Yes
73105,2025-02-10 16:16:01,Email,Winter Sale,No
55103,2025-02-10 06:00:35,Email,Brand Awareness,Yes
60226,2025-02-10 17:43:39,Direct Traffic,-,No
64436,2025-02-11 02:09:24,Social Media,Retargeting,Yes
47302,2025-02-10 11:41:18,Search Ads,Brand Awareness,Yes
54106,2025-02-11 11:48:47,Direct Traffic,-,No
62035,2025-02-10 11:02:08,Direct Traffic,-,Yes
72518,2025-02-11 12:56:41,Display Ads,-,No
36393,2025-02-11 10:40:18,Display Ads,Discount Offer,Yes
58510,2025-02-10 17:14:37,Display Ads,Brand Awareness,No
64228,2025-02-10 01:40:27,Direct Traffic,-,No
95799,2025-02-11 19:25:57,Email,Winter Sale,No
90409,2025-02-11 03:18:13,Referral,-,Yes
32877,2025-02-11 18:01:05,Social Media,Winter Sale,Yes
42818,2025-02-11 08:43:18,Direct Traffic,-,Yes
91442,2025-02-11 14:43:48,Display Ads,-,Yes
78574,2025-02-10 00:01:26,Referral,Brand Awareness,Yes
33400,2025-02-10 08:27:10,Email,Winter Sale,No
83578,2025-02-10 03:38:08,Display Ads,Brand Awareness,Yes
57273,2025-02-11 07:00:30,Email,Discount Offer,No
25615,2025-02-11 09:08:20,Email,New Product Launch,Yes
86658,2025-02-11 18:09:27,Display Ads,Brand Awareness,Yes
61528,2025-02-10 11:51:36,Referral,New Product Launch,Yes
26328,2025-02-10 07:39:57,Direct Traffic,-,No
26783,2025-02-10 14:44:15,Search Ads,Brand Awareness,No
83871,2025-02-10 03:58:35,Search Ads,New Product Launch,No
30582,2025-02-10 01:23:01,Referral,Winter Sale,Yes
25294,2025-02-11 05:28:15,Display Ads,Discount Offer,Yes
33106,2025-02-11 21:04:44,Display Ads,New Product Launch,No
82330,2025-02-10 15:22:42,Social Media,Retargeting,No
50993,2025-02-10 11:20:15,Display Ads,Discount Offer,No
28998,2025-02-11 14:31:01,Email,-,Yes
15535,2025-02-10 22:24:22,Referral,Retargeting,Yes
52013,2025-02-11 17:48:26,Display Ads,New Product Launch,No
56993,2025-02-11 05:58:10,Email,New Product Launch,No
54719,2025-02-10 10:04:22,Social Media,-,Yes
39277,2025-02-11 08:42:50,Display Ads,Discount Offer,No
82929,2025-02-11 20:19:44,Referral,Discount Offer,Yes
23927,2025-02-10 05:21:57,Referral,New Product Launch,Yes
12217,2025-02-11 08:37:35,Referral,Retargeting,Yes
48740,2025-02-11 13:23:30,Social Media,Retargeting,Yes
63489,2025-02-10 13:01:00,Referral,Winter Sale,Yes
72561,2025-02-11 19:11:13,Search Ads,Retargeting,No
10374,2025-02-11 20:39:59,Direct Traffic,-,No
74772,2025-02-10 14:36:35,Referral,Retargeting,Yes
40597,2025-02-11 04:27:04,Referral,Retargeting,Yes
89677,2025-02-11 02:18:56,Referral,Retargeting,Yes
43094,2025-02-11 14:38:00,Social Media,Retargeting,No
13428,2025-02-10 10:40:29,Referral,New Product Launch,No
30664,2025-02-11 22:23:28,Email,-,Yes
59576,2025-02-10 06:56:37,Search Ads,Brand Awareness,Yes
95960,2025-02-11 17:27:42,Social Media,Brand Awareness,No
46768,2025-02-11 00:50:21,Email,Brand Awareness,Yes
54351,2025-02-10 06:04:34,Search Ads,Brand Awareness,No
72645,2025-02-11 04:04:42,Email,Brand Awareness,Yes
68787,2025-02-11 00:33:42,Email,New Product Launch,No
71979,2025-02-11 08:24:48,Social Media,Brand Awareness,No
83093,2025-02-10 08:50:32,Email,Brand Awareness,Yes
88191,2025-02-10 07:28:42,Social Media,Discount Offer,Yes
64665,2025-02-11 07:16:18,Social Media,New Product Launch,Yes
13184,2025-02-11 10:03:21,Search Ads,-,Yes
84690,2025-02-11 01:49:20,Direct Traffic,-,Yes
92043,2025-02-10 19:35:35,Display Ads,-,Yes
89293,2025-02-10 14:21:19,Email,Brand Awareness,Yes
98079,2025-02-11 17:42:11,Social Media,Winter Sale,No
86974,2025-02-11 01:53:47,Social Media,Brand Awareness,No
49243,2025-02-11 00:58:35,Referral,Winter Sale,Yes
52130,2025-02-11 22:29:38,Social Media,Discount Offer,No
18441,2025-02-10 00:02:55,Display Ads,Brand Awareness,No
83667,2025-02-10 18:35:56,Direct Traffic,-,Yes
60484,2025-02-11 05:18:02,Direct Traffic,-,No
79941,2025-02-10 17:57:00,Email,Discount Offer,Yes
76451,2025-02-10 01:47:15,Display Ads,Winter Sale,No
13399,2025-02-10 22:30:15,Display Ads,-,No
33074,2025-02-10 18:37:00,Direct Traffic,-,No
38349,2025-02-11 07:40:13,Direct Traffic,-,No
42012,2025-02-10 09:37:08,Email,Winter Sale,No
35661,2025-02-11 06:32:23,Referral,Retargeting,No
53024,2025-02-11 10:48:08,Search Ads,New Product Launch,No
95799,2025-02-10 21:28:48,Social Media,-,Yes
81470,2025-02-10 18:06:53,Referral,Retargeting,Yes
34080,2025-02-11 02:39:27,Social Media,Retargeting,Yes
31937,2025-02-11 21:53:20,Search Ads,Discount Offer,No
34073,2025-02-10 16:52:58,Direct Traffic,-,No
15052,2025-02-11 12:12:58,Social Media,Retargeting,Yes
58495,2025-02-11 16:50:55,Referral,Retargeting,No
24876,2025-02-10 04:29:18,Search Ads,Winter Sale,Yes
48099,2025-02-10 08:35:00,Direct Traffic,-,Yes
69433,2025-02-10 22:25:14,Referral,Retargeting,Yes
80097,2025-02-11 20:46:23,Social Media,Brand Awareness,No
11177,2025-02-10 00:03:01,Display Ads,New Product Launch,No
82667,2025-02-10 12:56:24,Email,Winter Sale,Yes
32685,2025-02-11 13:52:39,Social Media,Brand Awareness,No
61537,2025-02-11 06:25:37,Social Media,-,Yes
31901,2025-02-10 13:11:14,Referral,Winter Sale,No
63250,2025-02-11 15:26:09,Social Media,Retargeting,Yes
63620,2025-02-10 06:21:55,Social Media,Winter Sale,No
45796,2025-02-11 17:51:43,Direct Traffic,-,Yes
22343,2025-02-10 03:55:22,Search Ads,Brand Awareness,No
56968,2025-02-10 01:12:52,Display Ads,Brand Awareness,No
31679,2025-02-11 07:36:18,Search Ads,Retargeting,Yes
93474,2025-02-11 21:41:37,Email,Retargeting,Yes
17656,2025-02-10 00:41:40,Social Media,-,No
75033,2025-02-11 08:55:25,Direct Traffic,-,Yes
53902,2025-02-11 03:23:08,Search Ads,-,No
77790,2025-02-10 18:06:39,Direct Traffic,-,No
30136,2025-02-11 04:23:19,Display Ads,Discount Offer,No
98208,2025-02-11 19:28:36,Search Ads,New Product Launch,No
16008,2025-02-11 12:02:35,Display Ads,Retargeting,No
45622,2025-02-10 07:08:46,Referral,Discount Offer,Yes
61278,2025-02-11 13:03:14,Display Ads,Discount Offer,Yes
53232,2025-02-10 12:05:02,Email,Retargeting,Yes
85549,2025-02-10 15:15:02,Referral,-,No
12217,2025-02-11 16:45:46,Display Ads,-,Yes
17647,2025-02-11 12:41:52,Email,Brand Awareness,No
30339,2025-02-11 22:11:46,Display Ads,Winter Sale,No
29648,2025-02-11 11:14:34,Referral,Discount Offer,No
49529,2025-02-10 15:19:11,Display Ads,Brand Awareness,No
49913,2025-02-10 18:20:25,Display Ads,Brand Awareness,No
35436,2025-02-10 20:56:34,Social Media,Winter Sale,No
54048,2025-02-10 18:55:23,Search Ads,-,Yes
17879,2025-02-11 02:26:44,Email,Discount Offer,Yes
97756,2025-02-10 01:37:57,Display Ads,-,Yes
79164,2025-02-11 01:57:03,Email,-,Yes
32882,2025-02-10 13:34:05,Direct Traffic,-,Yes
62089,2025-02-11 02:42:16,Search Ads,Brand Awareness,No
17611,2025-02-10 15:01:10,Social Media,New Product Launch,Yes
54719,2025-02-11 20:04:12,Referral,Retargeting,No
59787,2025-02-11 09:24:19,Referral,Retargeting,Yes
95275,2025-02-10 01:50:48,Social Media,Retargeting,No
72819,2025-02-11 19:05:44,Email,Discount Offer,Yes
12121,2025-02-11 01:41:35,Search Ads,Winter Sale,Yes
66319,2025-02-10 05:09:53,Social Media,-,No
57498,2025-02-10 05:08:28,Email,Discount Offer,Yes
42761,2025-02-11 12:02:46,Search Ads,Brand Awareness,Yes
28295,2025-02-10 22:38:42,Referral,Discount Offer,No
92346,2025-02-10 12:23:44,Display Ads,Retargeting,No
37786,2025-02-11 01:07:23,Referral,Brand Awareness,Yes
15582,2025-02-11 14:06:31,Search Ads,Brand Awareness,No
20985,2025-02-11 18:15:52,Display Ads,Discount Offer,Yes
23279,2025-02-10 10:01:02,Email,Winter Sale,No
72118,2025-02-11 22:12:19,Email,-,Yes
48732,2025-02-10 04:15:14,Direct Traffic,-,No
25134,2025-02-11 07:11:51,Search Ads,Retargeting,No
20124,2025-02-11 03:51:16,Referral,New Product Launch,No
48493,2025-02-11 07:21:19,Email,New Product Launch,No
39379,2025-02-10 22:28:29,Direct Traffic,-,Yes
47740,2025-02-10 23:25:20,Direct Traffic,-,Yes
99147,2025-02-10 18:25:11,Direct Traffic,-,Yes
37386,2025-02-11 08:30:46,Email,Winter Sale,Yes
15233,2025-02-10 14:10:44,Display Ads,New Product Launch,Yes
33421,2025-02-11 17:04:59,Social Media,Discount Offer,Yes
67722,2025-02-11 20:59:39,Display Ads,New Product Launch,No
86886,2025-02-11 16:43:43,Search Ads,Retargeting,No
89793,2025-02-11 10:54:37,Search Ads,Discount Offer,Yes
66382,2025-02-10 06:27:09,Display Ads,Brand Awareness,Yes
40011,2025-02-10 05:36:20,Direct Traffic,-,Yes
54070,2025-02-11 08:07:03,Direct Traffic,-,No
79164,2025-02-11 23:35:43,Email,Brand Awareness,Yes
80202,2025-02-11 05:28:53,Display Ads,Brand Awareness,Yes
25628,2025-02-11 00:08:12,Referral,New Product Launch,Yes
91886,2025-02-10 15:22:39,Social Media,Retargeting,Yes
60095,2025-02-10 07:47:03,Display Ads,Brand Awareness,Yes
79304,2025-02-11 14:53:48,Direct Traffic,-,Yes
98520,2025-02-11 09:45:27,Social Media,-,Yes
77828,2025-02-10 07:30:36,Direct Traffic,-,Yes
71911,2025-02-11 20:18:48,Email,Discount Offer,Yes
43521,2025-02-11 19:16:09,Direct Traffic,-,No
27023,2025-02-10 16:09:19,Search Ads,-,Yes
50704,2025-02-11 02:48:56,Direct Traffic,-,No
18587,2025-02-11 07:41:11,Referral,New Product Launch,Yes
72389,2025-02-11 17:59:53,Email,Discount Offer,Yes
71655,2025-02-11 06:59:30,Referral,New Product Launch,No
28295,2025-02-11 16:50:20,Direct Traffic,-,No
42285,2025-02-11 21:44:00,Social Media,Brand Awareness,Yes
22921,2025-02-10 12:45:20,Display Ads,Discount Offer,Yes
99147,2025-02-11 18:34:45,Referral,Winter Sale,Yes
72815,2025-02-10 18:07:22,Search Ads,Retargeting,Yes
77374,2025-02-10 22:36:52,Direct Traffic,-,Yes
21038,2025-02-11 04:50:18,Display Ads,Brand Awareness,Yes
76669,2025-02-10 01:00:08,Email,Discount Offer,No
26189,2025-02-11 15:48:08,Display Ads,Winter Sale,Yes
29395,2025-02-10 11:12:46,Direct Traffic,-,Yes
80471,2025-02-10 07:21:38,Display Ads,-,No
42016,2025-02-11 15:47:34,Direct Traffic,-,Yes
45183,2025-02-11 06:24:21,Display Ads,-,Yes
82862,2025-02-10 06:03:22,Referral,Retargeting,No
73302,2025-02-11 21:20:40,Display Ads,Winter Sale,No
70850,2025-02-10 03:16:50,Social Media,Discount Offer,Yes
81053,2025-02-10 12:41:59,Referral,Winter Sale,No
92200,2025-02-11 20:09:17,Referral,New Product Launch,Yes
93693,2025-02-11 15:29:55,Search Ads,Retargeting,Yes
27814,2025-02-11 10:18:34,Email,Winter Sale,No
82064,2025-02-10 17:57:54,Referral,Winter Sale,No
69761,2025-02-11 20:22:26,Social Media,Retargeting,Yes
21644,2025-02-11 02:31:31,Referral,New Product Launch,Yes
55849,2025-02-10 23:11:22,Email,Retargeting,No
97853,2025-02-10 09:35:17,Email,Discount Offer,Yes
33601,2025-02-11 05:20:38,Email,-,No
50993,2025-02-11 09:02:45,Social Media,Discount Offer,Yes
61529,2025-02-11 16:26:08,Email,Winter Sale,No
71979,2025-02-11 08:01:45,Social Media,Winter Sale,No
67658,2025-02-10 01:39:52,Direct Traffic,-,No
40368,2025-02-10 09:15:04,Social Media,Brand Awareness,Yes
25147,2025-02-11 01:39:22,Direct Traffic,-,Yes
58797,2025-02-11 00:51:36,Display Ads,-,Yes
60001,2025-02-11 07:34:46,Search Ads,Retargeting,No
99526,2025-02-11 07:35:32,Direct Traffic,-,Yes
82557,2025-02-11 15:19:57,Social Media,Retargeting,No
84567,2025-02-10 09:00:34,Referral,Winter Sale,Yes
91876,2025-02-11 13:04:47,Search Ads,Discount Offer,Yes
71570,2025-02-10 13:32:04,Search Ads,New Product Launch,No
55829,2025-02-10 08:29:40,Social Media,Winter Sale,Yes
57951,2025-02-11 03:18:06,Social Media,New Product Launch,No
62979,2025-02-10 06:44:43,Referral,Retargeting,Yes
23621,2025-02-11 22:48:31,Display Ads,Brand Awareness,Yes
72741,2025-02-11 02:13:03,Social Media,Brand Awareness,Yes
81974,2025-02-11 10:29:58,Direct Traffic,-,No
73459,2025-02-10 17:00:40,Search Ads,Winter Sale,Yes
66042,2025-02-11 06:19:42,Social Media,Brand Awareness,No
86406,2025-02-11 20:42:34,Email,Discount Offer,Yes
96142,2025-02-11 05:59:24,Search Ads,Retargeting,Yes
34935,2025-02-10 10:16:04,Social Media,Retargeting,No
37122,2025-02-11 16:21:21,Social Media,Discount Offer,Yes
25959,2025-02-10 23:32:32,Social Media,-,No
59482,2025-02-11 08:16:23,Display Ads,Winter Sale,No
39364,2025-02-10 21:01:07,Email,Discount Offer,No
86814,2025-02-10 07:48:39,Social Media,Retargeting,No
13584,2025-02-10 19:55:50,Email,Brand Awareness,Yes
71410,2025-02-11 10:14:21,Direct Traffic,-,No
52130,2025-02-10 01:05:27,Social Media,New Product Launch,No
76743,2025-02-10 06:44:42,Display Ads,New Product Launch,No
44498,2025-02-11 05:21:50,Email,Winter Sale,Yes
49913,2025-02-10 15:42:37,Email,Retargeting,Yes
25787,2025-02-11 20:21:08,Direct Traffic,-,No
92234,2025-02-11 01:33:46,Display Ads,Retargeting,No
98517,2025-02-11 07:53:44,Direct Traffic,-,No
61146,2025-02-11 16:47:14,Social Media,New Product Launch,No
65922,2025-02-10 12:39:55,Social Media,Retargeting,No
45681,2025-02-10 02:08:50,Referral,Retargeting,No
50311,2025-02-10 06:36:12,Display Ads,Brand Awareness,Yes
64153,2025-02-10 19:45:55,Social Media,New Product Launch,No
75557,2025-02-11 21:47:29,Social Media,-,Yes
49007,2025-02-11 11:15:24,Social Media,Retargeting,No
66454,2025-02-11 23:46:51,Social Media,New Product Launch,No
71292,2025-02-10 03:58:17,Display Ads,Discount Offer,Yes
95840,2025-02-10 00:05:32,Referral,Brand Awareness,Yes
29113,2025-02-10 17:54:37,Social Media,Winter Sale,No
73412,2025-02-11 22:50:30,Display Ads,New Product Launch,No
67914,2025-02-10 19:40:28,Email,Discount Offer,No
10925,2025-02-11 17:49:56,Search Ads,-,Yes
23671,2025-02-11 22:23:07,Referral,Discount Offer,No
75201,2025-02-10 14:12:57,Display Ads,-,No
75201,2025-02-11 17:05:25,Social Media,Discount Offer,No
66758,2025-02-11 17:40:34,Referral,Brand Awareness,No
11416,2025-02-11 08:33:05,Referral,Brand Awareness,Yes
14798,2025-02-11 18:11:45,Email,-,Yes
49220,2025-02-10 03:26:12,Search Ads,-,Yes
36731,2025-02-11 05:04:13,Search Ads,Brand Awareness,No
18589,2025-02-11 00:49:13,Referral,Retargeting,No
60345,2025-02-11 05:37:55,Referral,Brand Awareness,No
62212,2025-02-10 02:11:22,Referral,Winter Sale,Yes
25539,2025-02-11 22:30:20,Search Ads,Retargeting,No
82166,2025-02-11 13:27:05,Email,Discount Offer,Yes
54821,2025-02-11 14:49:41,Display Ads,Winter Sale,No
80259,2025-02-11 21:28:42,Email,Winter Sale,Yes
21944,2025-02-10 10:32:06,Display Ads,Discount Offer,Yes
74464,2025-02-11 08:02:00,Search Ads,-,No
16758,2025-02-10 01:13:35,Display Ads,New Product Launch,No
89362,2025-02-10 07:58:03,Email,New Product Launch,Yes
80368,2025-02-11 21:46:25,Search Ads,Retargeting,No
78514,2025-02-10 16:03:02,Email,Winter Sale,No
94024,2025-02-10 09:02:35,Display Ads,Winter Sale,No
25369,2025-02-11 09:22:42,Email,Brand Awareness,No
86406,2025-02-10 13:59:14,Email,Retargeting,No
23209,2025-02-10 16:02:21,Social Media,-,Yes
60345,2025-02-10 10:10:52,Referral,Retargeting,No
39572,2025-02-11 21:10:42,Direct Traffic,-,No
88187,2025-02-10 08:47:19,Direct Traffic,-,No
27767,2025-02-11 19:58:29,Referral,Brand Awareness,Yes
55894,2025-02-10 14:50:27,Search Ads,Brand Awareness,Yes
16386,2025-02-11 09:21:53,Display Ads,Retargeting,Yes
81470,2025-02-10 11:21:36,Direct Traffic,-,No
60571,2025-02-11 18:00:38,Social Media,New Product Launch,No
16062,2025-02-11 01:59:07,Email,Brand Awareness,No
13090,2025-02-11 22:47:54,Referral,Discount Offer,Yes
11257,2025-02-10 22:01:51,Email,-,Yes
44288,2025-02-11 08:19:17,Search Ads,Winter Sale,No
45310,2025-02-10 12:13:04,Referral,Winter Sale,Yes
74772,2025-02-10 21:10:17,Display Ads,Winter Sale,Yes
23332,2025-02-11 03:00:40,Search Ads,Retargeting,No
38349,2025-02-10 23:07:17,Search Ads,Discount Offer,Yes
24161,2025-02-10 00:25:58,Search Ads,Winter Sale,No
30544,2025-02-11 12:34:51,Referral,Discount Offer,Yes
78882,2025-02-10 14:36:59,Referral,-,No
73055,2025-02-10 09:59:53,Referral,Retargeting,Yes
91966,2025-02-10 13:02:32,Display Ads,Winter Sale,No
71094,2025-02-11 21:59:52,Search Ads,Brand Awareness,No
46988,2025-02-11 08:00:01,Search Ads,New Product Launch,No
34641,2025-02-11 00:32:28,Display Ads,Winter Sale,Yes
31723,2025-02-11 09:42:32,Search Ads,Brand Awareness,Yes
73311,2025-02-11 12:38:57,Social Media,-,No
30136,2025-02-10 23:26:08,Search Ads,New Product Launch,No
75201,2025-02-11 15:31:33,Direct Traffic,-,No
13403,2025-02-11 18:16:43,Search Ads,Winter Sale,No
87851,2025-02-11 05:47:34,Email,-,Yes
90546,2025-02-10 00:32:52,Email,New Product Launch,No
32477,2025-02-11 19:37:21,Referral,-,No
90848,2025-02-11 20:49:38,Referral,Discount Offer,Yes
33822,2025-02-11 14:06:03,Referral,New Product Launch,Yes
54741,2025-02-10 01:38:52,Search Ads,New Product Launch,Yes
51554,2025-02-10 08:30:37,Email,Retargeting,No
40090,2025-02-11 23:26:27,Email,Winter Sale,Yes
85643,2025-02-11 21:01:36,Display Ads,-,Yes
28912,2025-02-10 17:22:29,Direct Traffic,-,Yes
61177,2025-02-11 19:14:31,Display Ads,Brand Awareness,No
84915,2025-02-11 04:41:10,Display Ads,Discount Offer,Yes
53151,2025-02-11 08:41:05,Social Media,Discount Offer,Yes
32550,2025-02-10 13:06:37,Display Ads,Discount Offer,Yes
29440,2025-02-11 21:50:37,Direct Traffic,-,No
22407,2025-02-10 15:12:28,Direct Traffic,-,No
37332,2025-02-11 03:34:59,Direct Traffic,-,Yes
15978,2025-02-10 01:45:55,Referral,Brand Awareness,No
63551,2025-02-10 21:53:22,Social Media,Winter Sale,Yes
63781,2025-02-10 22:02:05,Social Media,New Product Launch,Yes
75302,2025-02-11 15:51:09,Search Ads,Retargeting,Yes
51208,2025-02-11 13:07:25,Social Media,-,No
60001,2025-02-10 04:06:45,Direct Traffic,-,Yes
74350,2025-02-10 04:30:52,Search Ads,Discount Offer,No
81711,2025-02-10 18:39:50,Social Media,-,No
74513,2025-02-11 01:12:45,Direct Traffic,-,No
93964,2025-02-11 00:23:55,Search Ads,New Product Launch,No
32120,2025-02-10 08:39:00,Email,Brand Awareness,Yes
83254,2025-02-10 16:22:21,Email,-,Yes
52438,2025-02-11 11:38:14,Display Ads,Winter Sale,Yes
92200,2025-02-10 18:04:36,Display Ads,Discount Offer,No
30820,2025-02-11 14:49:19,Referral,Brand Awareness,No
74223,2025-02-11 05:10:49,Search Ads,-,No
13737,2025-02-11 00:26:20,Direct Traffic,-,Yes
78752,2025-02-10 21:03:35,Email,Winter Sale,Yes
55355,2025-02-10 23:32:58,Display Ads,Discount Offer,No
24634,2025-02-10 13:14:28,Display Ads,-,Yes
10654,2025-02-10 03:50:37,Search Ads,Winter Sale,No
74534,2025-02-11 13:09:37,Email,Winter Sale,No
72118,2025-02-11 04:17:17,Search Ads,Discount Offer,No
31134,2025-02-10 02:13:29,Search Ads,Retargeting,No
32651,2025-02-11 23:30:39,Referral,Winter Sale,No
18301,2025-02-11 14:22:45,Referral,Discount Offer,No
12863,2025-02-11 16:17:39,Email,Winter Sale,Yes
59482,2025-02-11 07:04:04,Email,Winter Sale,Yes
47775,2025-02-11 13:27:04,Direct Traffic,-,Yes
30977,2025-02-10 23:51:06,Referral,-,No
86886,2025-02-10 04:02:10,Direct Traffic,-,No
39101,2025-02-11 14:19:09,Social Media,Brand Awareness,No
31021,2025-02-10 00:58:27,Social Media,Winter Sale,Yes
26253,2025-02-10 07:32:17,Direct Traffic,-,Yes
57396,2025-02-11 01:01:34,Email,Retargeting,No
13528,2025-02-10 17:01:33,Social Media,Discount Offer,No
73762,2025-02-11 21:59:37,Direct Traffic,-,No
27774,2025-02-10 20:30:37,Referral,Retargeting,Yes
11107,2025-02-10 23:07:49,Social Media,Brand Awareness,Yes
87938,2025-02-10 17:21:58,Referral,Retargeting,No
28144,2025-02-10 00:50:07,Referral,Winter Sale,No
49207,2025-02-11 09:54:41,Referral,Retargeting,Yes
65497,2025-02-10 09:30:43,Search Ads,Brand Awareness,Yes
96629,2025-02-11 06:41:19,Email,-,No
57726,2025-02-10 02:16:04,Display Ads,Discount Offer,Yes
58481,2025-02-11 05:27:45,Referral,Discount Offer,Yes
70698,2025-02-10 13:18:32,Email,-,No
44295,2025-02-11 16:15:25,Display Ads,-,Yes
17329,2025-02-10 23:06:31,Direct Traffic,-,No
82701,2025-02-10 12:37:11,Direct Traffic,-,No
57627,2025-02-10 09:48:00,Social Media,Brand Awareness,Yes
33991,2025-02-11 03:34:52,Social Media,Winter Sale,Yes
95948,2025-02-11 22:08:52,Direct Traffic,-,No
85643,2025-02-10 06:30:09,Display Ads,Brand Awareness,Yes
22861,2025-02-11 10:28:48,Search Ads,Winter Sale,Yes
53902,2025-02-10 22:12:44,Search Ads,Winter Sale,No
30155,2025-02-11 15:43:38,Search Ads,Retargeting,Yes
64847,2025-02-11 23:07:39,Email,New Product Launch,Yes
27556,2025-02-10 20:39:51,Referral,-,No
16893,2025-02-10 18:57:54,Referral,Discount Offer,Yes
48099,2025-02-11 19:38:04,Direct Traffic,-,No
39056,2025-02-11 03:25:17,Search Ads,Brand Awareness,Yes
34935,2025-02-11 18:50:18,Social Media,Winter Sale,Yes
55905,2025-02-10 12:22:16,Direct Traffic,-,Yes
94174,2025-02-11 05:52:55,Display Ads,Discount Offer,No
46050,2025-02-11 04:32:58,Referral,Retargeting,Yes
34737,2025-02-11 22:32:04,Search Ads,Winter Sale,Yes
55737,2025-02-10 00:41:22,Search Ads,-,No
72645,2025-02-11 00:39:54,Direct Traffic,-,Yes
71938,2025-02-10 17:05:31,Direct Traffic,-,No
89685,2025-02-11 09:07:01,Display Ads,Winter Sale,No
88094,2025-02-11 13:56:56,Email,Retargeting,No
13004,2025-02-11 05:31:36,Email,Retargeting,Yes
86706,2025-02-10 05:04:22,Search Ads,Discount Offer,Yes
49394,2025-02-11 09:52:15,Email,Brand Awareness,Yes
70378,2025-02-11 14:11:23,Email,-,No
24845,2025-02-10 00:04:28,Search Ads,Retargeting,No
76601,2025-02-11 21:46:08,Display Ads,Discount Offer,No
53707,2025-02-10 10:51:45,Display Ads,-,Yes
80623,2025-02-10 07:29:10,Display Ads,Brand Awareness,Yes
24771,2025-02-11 09:42:08,Search Ads,New Product Launch,Yes
51399,2025-02-11 17:48:05,Direct Traffic,-,Yes
47957,2025-02-11 08:35:15,Search Ads,Discount Offer,Yes
41962,2025-02-11 10:39:20,Display Ads,Winter Sale,Yes
17478,2025-02-11 02:44:50,Display Ads,-,Yes
20124,2025-02-10 08:37:24,Direct Traffic,-,No
24576,2025-02-10 10:59:52,Social Media,Brand Awareness,No
82038,2025-02-11 05:35:11,Direct Traffic,-,No
89467,2025-02-11 15:21:04,Email,Discount Offer,Yes
20853,2025-02-11 20:32:18,Referral,New Product Launch,No
32562,2025-02-11 16:22:32,Email,Brand Awareness,No
98843,2025-02-10 22:29:58,Social Media,Discount Offer,Yes
56968,2025-02-11 02:36:22,Display Ads,Winter Sale,Yes
99018,2025-02-10 04:06:02,Referral,Brand Awareness,Yes
23018,2025-02-11 23:03:42,Search Ads,New Product Launch,Yes
83286,2025-02-11 17:50:13,Referral,Discount Offer,Yes
86974,2025-02-11 13:13:55,Display Ads,Brand Awareness,Yes
80999,2025-02-10 04:43:29,Display Ads,Winter Sale,Yes
46924,2025-02-11 01:16:55,Email,Discount Offer,Yes
26430,2025-02-10 17:40:48,Email,Retargeting,No
71979,2025-02-11 21:59:32,Direct Traffic,-,No
33499,2025-02-10 23:53:16,Referral,-,Yes
27079,2025-02-10 10:57:00,Direct Traffic,-,Yes
54502,2025-02-11 02:49:23,Search Ads,Retargeting,No
69153,2025-02-10 10:24:31,Email,New Product Launch,No
82581,2025-02-11 21:17:20,Direct Traffic,-,Yes
73457,2025-02-10 03:54:48,Search Ads,New Product Launch,Yes
51020,2025-02-10 17:19:10,Email,Retargeting,No
66866,2025-02-10 01:12:57,Referral,Winter Sale,No
22011,2025-02-11 06:23:44,Direct Traffic,-,Yes
61828,2025-02-10 05:34:48,Referral,-,No
55755,2025-02-10 16:02:59,Display Ads,New Product Launch,No
